model_name,abroca,accuracy,average_abs_odds_difference,average_odds_difference,base_rate,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,binary_confusion_matrix,coefficient_of_variation,consistency,difference,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_binary_confusion_matrix,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,mean_difference,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_generalized_true_positives,num_instances,num_negatives,num_positives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,performance_measures,positive_predictive_value,power,precision,ratio,recall,rich_subgroup,selection_rate,sensitivity,smoothed_empirical_differential_fairness,specificity,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference
PrejudiceRemover_west coast geo_2016_50000_west coast geo_2016_50000_group_non_white_True,0.011893103389111426,0.7544484898210349,0.10256653134642447,-0.10256653134642447,0.3777242192708066,0.03296018199622653,0.0002715933993060938,0.00027302486893674924,0.03296018199622653,0.0002715933993060938,0.00027302486893674924,"{'TP': 18798.0, 'FP': 8488.0, 'TN': 40052.0, 'FN': 10666.0}",0.7197712528595023,[0.79361315],,0.17905743091197246,0.6447788367868396,-0.114459634735536,0.24555151017896515,-0.03708946011193448,0.8563946319268345,0.3110752766986733,0.0055026549950369374,1.0177683010232021,0.3620010860711377,0.114459634735536,1.3477493617666574,0.2103000906975827,-0.03553856187643539,0.8415105558435046,0.17486608982282653,-0.09067342795731295,0.5662534311475707,"{'GTP': 17011.82305135146, 'GFP': 13493.21059045045, 'GTN': 35046.78940954955, 'GFN': 12452.176948648543}",0.12951766411073437,0.42262343702988536,0.27798126473939944,0.7220187352606006,0.5773765629701147,-0.1414979087151393,0.7896999093024173,10666.0,8488.0,12452.176948648543,13493.21059045045,35046.78940954955,17011.82305135146,78004.0,48540.0,29464.0,50718.0,27286.0,40052.0,18798.0,"{'TPR': 0.6379989139288623, 'TNR': 0.8251339101771734, 'FPR': 0.17486608982282653, 'FNR': 0.3620010860711377, 'GTPR': 0.5773765629701147, 'GTNR': 0.7220187352606006, 'GFPR': 0.27798126473939944, 'GFNR': 0.42262343702988536, 'PPV': 0.6889247233013267, 'NPV': 0.7896999093024173, 'FDR': 0.3110752766986733, 'FOR': 0.2103000906975827, 'ACC': 0.7544484898210349}",0.6889247233013267,18798.0,0.6889247233013267,,0.6379989139288623,,0.3498025742269627,0.6379989139288623,0.2597600764262752,0.8251339101771734,-0.1414979087151393,0.18350134315306038,0.8251339101771734,0.6379989139288623,-0.114459634735536
