model_name,abroca,accuracy,average_abs_odds_difference,average_odds_difference,base_rate,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,binary_confusion_matrix,coefficient_of_variation,consistency,difference,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_binary_confusion_matrix,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,mean_difference,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_generalized_true_positives,num_instances,num_negatives,num_positives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,performance_measures,positive_predictive_value,power,precision,ratio,recall,rich_subgroup,selection_rate,sensitivity,smoothed_empirical_differential_fairness,specificity,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference
metafair_urban_2016_30000_urban_2016_30000_group_non_white_False,0.00524731814394519,0.7828642024775452,0.09774403332807466,-0.09774403332807466,0.5748772913953721,0.028836466693608977,0.00020788545284290496,0.0002126422880105991,0.7781731606956082,0.15138836700674818,0.2644795387349956,"{'TP': 135644.0, 'FP': 39218.0, 'TN': 75370.0, 'FN': 19309.0}",0.6059074729342082,[0.79624992],,0.19895641026421496,0.7503540693486638,-0.07809126959658663,0.21713579752245482,0.009221072027246424,1.0442005262950742,0.2242797177202594,0.04518244535208901,1.2136098122493777,0.12461197911624815,0.0780912695965866,1.7378496419415466,0.20394173998457948,-0.025510265663621967,0.8739193388981248,0.3422522428177471,-0.11739679705956269,0.6783955916426937,"{'GTP': 98168.66815745563, 'GFP': 51209.45276522152, 'GTN': 63378.54723477848, 'GFN': 56784.33184254438}",0.09178096643937958,0.3664616486453594,0.44690065945143925,0.5530993405485608,0.6335383513546406,-0.17084332902220345,0.7960582600154206,19309.0,39218.0,56784.33184254438,51209.45276522152,63378.54723477848,98168.66815745563,269541.0,114588.0,154953.0,94679.0,174862.0,75370.0,135644.0,"{'TPR': 0.8753880208837519, 'TNR': 0.657747757182253, 'FPR': 0.3422522428177471, 'FNR': 0.12461197911624815, 'GTPR': 0.6335383513546406, 'GTNR': 0.5530993405485608, 'GFPR': 0.44690065945143925, 'GFNR': 0.3664616486453594, 'PPV': 0.7757202822797405, 'NPV': 0.7960582600154206, 'FDR': 0.2242797177202594, 'FOR': 0.20394173998457948, 'ACC': 0.7828642024775452}",0.7757202822797405,135644.0,0.7757202822797405,,0.8753880208837519,,0.6487398948582962,0.8753880208837519,0.51452417781697,0.657747757182253,-0.17084332902220345,0.11656897397870605,0.657747757182253,0.8753880208837519,-0.07809126959658663
