model_name,abroca,accuracy,average_abs_odds_difference,average_odds_difference,base_rate,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,binary_confusion_matrix,coefficient_of_variation,consistency,difference,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_binary_confusion_matrix,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,mean_difference,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_generalized_true_positives,num_instances,num_negatives,num_positives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,performance_measures,positive_predictive_value,power,precision,ratio,recall,rich_subgroup,selection_rate,sensitivity,smoothed_empirical_differential_fairness,specificity,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference
adv_deb_debias_west coast geo_2015_50000_east coast geo_2015_50000_group_non_white_False,-2.5070062549814587e-05,0.6423345048107392,0.0001074344596405901,-0.0001074344596405901,0.35767189670513977,0.1525808356470767,0.005820227851690059,0.0055097824960909335,0.7697190882591783,0.1481168687076352,0.2588874564906942,"{'TP': 7.0, 'FP': 6.0, 'TN': 100334.0, 'FN': 55866.0}",1.0552925824739494,[0.7886962],,5.519375728111324,0.0,-0.0001313743951303891,0.35766549518926083,-0.12797942158639375,0.6706514554554963,0.46153846153846156,-0.5,0.0,0.9998747158734989,0.00013137439513033478,1.0001313916566297,0.35765685019206145,-0.12796804482002516,0.6706710910489575,5.979669124975085e-05,-8.349452415079111e-05,0.0,"{'GTP': 194.7407434713072, 'GFP': 85.08544541899819, 'GTN': 100254.914554581, 'GFN': 55678.2592565287}",0.2784106086561344,0.996514582294287,0.0008479713515945604,0.9991520286484055,0.0034854177057130854,-0.00010209985365687643,0.6423431498079385,55866.0,6.0,55678.2592565287,85.08544541899819,100254.914554581,194.7407434713072,156213.0,100340.0,55873.0,156200.0,13.0,100334.0,7.0,"{'TPR': 0.0001252841265011723, 'TNR': 0.9999402033087502, 'FPR': 5.979669124975085e-05, 'FNR': 0.9998747158734989, 'GTPR': 0.0034854177057130854, 'GTNR': 0.9991520286484055, 'GFPR': 0.0008479713515945604, 'GFNR': 0.996514582294287, 'PPV': 0.5384615384615384, 'NPV': 0.6423431498079385, 'FDR': 0.46153846153846156, 'FOR': 0.35765685019206145, 'ACC': 0.6423345048107392}",0.5384615384615384,7.0,0.5384615384615384,,0.0001252841265011723,,8.32197064264818e-05,0.0001252841265011723,1.3005193288656824,0.9999402033087502,-0.00010209985365687643,0.44260937549060053,0.9999402033087502,0.0001252841265011723,-0.0001313743951303891
